PV1MATH,CNTSCHID,CNTSTUID,PAREDINT,HOMEPOS,HISEI,GRADE,ST004D01T,IMMIG,MATHEFF,ANXMAT,REPEAT,ST062Q01TA,DISCLIM,STUBEHA,STAFFSHORT,EDUSHORT,PROATCE,TEACHSUP,SCHLTYPE,ST059Q01TA,SC175Q01JA,ESCS
455.289,75600220.0,75604579.0,14.5,0.3802,72.94,0.0,Female,Native student,-1.1203,2.635,Never repeated,Never,-0.8697,0.1064,0.299,-0.9432,0.7727,-2.1346,Public,5.0,45.0,0.5765
577.568,75600187.0,75604580.0,16.0,-0.135,55.25,0.0,Male,Native student,1.9915,-1.6741,Never repeated,Never,-0.0787,0.747,-2.1066,-1.4212,1.0,1.5558,Public,5.0,45.0,0.2781
350.125,75600244.0,75604581.0,12.0,-0.1729,18.02,0.0,Male,Second-Generation student,0.0268,-0.2885,Never repeated,Never,-0.0787,0.1795,0.4622,-0.3123,0.0,-0.8059,Public,3.0,45.0,-1.1178
555.564,75600166.0,75604582.0,9.0,0.1401,14.64,1.0,Female,Second-Generation student,-0.8939,1.0508,Never repeated,Never,0.7097,1.0305,-0.1548,-0.6924,0.6369,-1.0693,Public,3.0,45.0,-1.5568
388.263,75600264.0,75604584.0,16.0,-0.0208,44.08,0.0,Female,Native student,-0.302,,Never repeated,Never,-0.2938,0.1715,0.4472,-1.4212,0.8909,0.8211,Public,5.0,45.0,0.1156
587.351,75600200.0,75604585.0,14.5,0.9489,62.45,1.0,Male,Native student,-1.3282,-2.249,Never repeated,Never,-0.1499,0.1447,-2.1066,-1.4212,1.0,-2.9095,Public,4.0,45.0,0.6193
620.915,75600066.0,75604586.0,16.0,1.3179,65.01,0.0,Male,Native student,,,Never repeated,Never,,-0.7453,-2.1066,-0.6884,0.9839,,Public,,50.0,1.0778
506.149,75600036.0,75604587.0,16.0,0.1295,81.92,0.0,Male,Native student,0.3835,0.1031,Never repeated,Never,1.8217,-2.0719,1.1402,-0.6344,1.0,0.8211,Public,6.0,45.0,0.8937
377.004,75600157.0,75604588.0,14.5,0.1549,28.48,0.0,Male,Second-Generation student,,,Never repeated,Never,,0.2773,0.2199,-0.2805,0.8542,,Public,6.0,45.0,-0.3584
512.189,75600127.0,75604591.0,16.0,-0.1936,70.34,0.0,Male,Second-Generation student,,,Never repeated,Never,,,,,,,Public,,,0.5383
461.683,75600065.0,75604592.0,16.0,0.0708,24.93,0.0,Female,First-Generation student,-1.1937,-0.5006,Never repeated,Never,-0.5247,,,,,0.1475,Public,5.0,,-0.2072
546.793,75600261.0,75604593.0,16.0,1.3629,75.54,1.0,Female,Native student,-0.6397,,Never repeated,Never,0.1997,-0.9505,-0.6909,-1.4212,,-1.3627,Public,3.0,45.0,1.2956
563.558,75600046.0,75604594.0,16.0,0.09,70.34,0.0,Male,Native student,-0.3432,0.1931,Never repeated,Never,-0.7044,,,,,-0.3322,Public,5.0,,0.6584
536.415,75600104.0,75604595.0,14.5,-1.5705,23.41,0.0,Male,Second-Generation student,-0.2421,1.2587,Never repeated,Never,1.1405,-0.335,0.7007,-0.3123,0.7609,-0.1002,Public,5.0,45.0,-1.1849
672.683,75600263.0,75604596.0,16.0,1.4276,50.37,0.0,Male,Native student,2.1938,-0.7107,Never repeated,Never,-0.1273,0.2211,-0.6909,-1.4212,1.0,-0.3322,Public,6.0,45.0,0.8478
287.115,75600240.0,75604597.0,12.0,-0.679,,0.0,Male,Second-Generation student,-0.6534,0.7774,Never repeated,Never,,-0.335,1.3305,0.8339,0.9286,,Public,,45.0,-0.8997
544.936,75600154.0,75604599.0,16.0,0.2133,65.01,0.0,Female,Native student,1.224,,Never repeated,Never,-2.4425,,,,,-0.1002,Public,7.0,,0.61
537.428,75600063.0,75604600.0,,-0.9388,17.55,1.0,Male,Second-Generation student,0.0344,-0.2885,Never repeated,Never,1.0761,,,,,1.5558,Public,,,-1.7613
383.176,75600048.0,75604601.0,16.0,0.7888,70.34,0.0,Female,Native student,,,Repeated at lease once,Never,,1.1989,1.1402,-0.6884,1.0,,Public,,45.0,0.9543
474.066,75600184.0,75604604.0,16.0,0.493,79.74,1.0,Female,Native student,-0.5383,,Never repeated,Never,-0.0504,0.1795,-0.2766,0.4727,0.8,,Public,0.0,45.0,1.0065
582.93,75600241.0,75604605.0,16.0,1.0548,82.41,1.0,Male,Native student,2.0854,0.1931,Never repeated,Never,0.7852,-0.0384,1.4426,-0.6884,0.9291,0.8211,Public,3.0,45.0,1.2949
592.712,75600097.0,75604606.0,16.0,-0.1166,79.74,1.0,Male,Native student,2.2736,0.8251,Never repeated,Never,-0.1361,0.5704,-2.1066,0.8493,,-1.0693,Public,2.0,45.0,0.7483
466.459,75600041.0,75604607.0,14.5,2.0885,65.12,0.0,Male,Native student,-1.6468,1.1287,Never repeated,Never,-0.5028,-0.3925,0.4622,-1.4212,0.8571,0.1475,Public,3.0,45.0,1.1524
498.697,75600098.0,75604608.0,16.0,-1.0091,,1.0,Male,Second-Generation student,-1.3754,1.2587,Never repeated,Never,-0.0902,1.0633,-0.0747,-0.4447,1.0,-2.9095,Public,3.0,45.0,-0.4446
448.686,75600024.0,75604609.0,14.5,0.663,74.66,0.0,Female,Native student,,,Never repeated,Never,1.1487,,,,,-0.8059,Public,10.0,,0.7288
505.856,75600227.0,75604610.0,16.0,0.9647,62.39,1.0,Male,Native student,-0.2274,0.7774,Never repeated,Never,0.6764,0.1795,-2.1066,-1.4212,,0.4357,Public,2.0,45.0,0.8787
407.938,75600128.0,75604611.0,16.0,-0.7493,53.15,1.0,Female,Native student,-0.4112,-0.7447,Never repeated,Never,-0.5288,-0.4428,-0.2982,-1.4212,0.9358,-0.5635,Public,5.0,45.0,-0.0217
568.662,75600065.0,75604612.0,14.5,1.0236,65.42,0.0,Male,Native student,,,Never repeated,Never,-0.6698,,,,,,Public,6.0,,0.707
375.478,75600154.0,75604613.0,,1.521,53.77,0.0,Male,Native student,-1.3282,2.635,Repeated at lease once,Never,,,,,,0.4357,Public,,,1.3517
626.456,75600128.0,75604614.0,16.0,1.534,75.43,1.0,Male,Native student,1.8672,-0.7358,Never repeated,Never,0.163,-0.4428,-0.2982,-1.4212,0.9358,1.5558,Public,4.0,45.0,1.366
503.004,75600176.0,75604615.0,,,,0.0,Female,,,,,,,,,,,,Public,,,
585.737,75600151.0,75604616.0,16.0,0.3963,74.79,1.0,Female,Second-Generation student,-0.5144,0.8918,Never repeated,Never,-0.4735,1.2397,0.2841,-1.4212,1.0,1.5558,Public,4.0,45.0,0.8721
651.322,75600161.0,75604617.0,16.0,1.0631,73.71,1.0,Male,Native student,0.6943,-0.3744,Never repeated,Never,0.0585,,,,,0.8211,Public,4.0,,1.1341
301.811,75600024.0,75604618.0,6.0,-1.134,30.34,-1.0,Male,First-Generation student,-0.6865,-0.3744,Never repeated,Never,1.7777,,,,,0.4357,Public,6.0,,-2.3077
495.93,75600160.0,75604619.0,14.5,0.6271,79.05,0.0,Female,Native student,0.3009,0.905,Never repeated,Never,1.189,0.1795,0.2199,-1.4212,1.0,0.8211,Public,4.0,45.0,0.7964
478.904,75600221.0,75604620.0,14.5,-0.2563,46.38,0.0,Female,Native student,-0.3265,1.1417,Never repeated,Never,0.6947,,,,,-0.8059,Public,5.0,,-0.1946
441.971,75600137.0,75604621.0,16.0,0.0804,,0.0,Female,Native student,,,Never repeated,Never,,1.0036,0.0425,-1.4212,0.875,,Public,,45.0,-0.1489
442.534,75600071.0,75604622.0,14.5,-1.0061,22.57,-1.0,Female,First-Generation student,-2.6963,1.9397,Repeated at lease once,Never,-0.2863,,,,,0.4357,Public,4.0,,-0.9617
616.082,75600059.0,75604624.0,14.5,-0.0979,25.26,1.0,Male,Second-Generation student,-0.0961,-0.5006,Never repeated,Never,0.3521,,,,,-0.1002,Public,4.0,,-0.5263
573.285,75600053.0,75604625.0,16.0,1.3251,70.5,2.0,Female,Native student,-0.4496,-0.6243,Never repeated,Never,1.0136,-0.3856,-0.2766,-0.6884,0.9695,-0.3322,Public,4.0,45.0,1.1845
583.804,75600064.0,75604627.0,,,,1.0,Female,,,,,,,,,,0.9493,,Public,,,
421.539,75600165.0,75604629.0,9.0,-1.2835,25.23,0.0,Female,First-Generation student,-1.347,2.5429,Never repeated,Never,-0.84,0.2408,-2.1066,-1.4212,1.0,-0.1002,Public,20.0,45.0,-1.9598
562.898,75600235.0,75604630.0,9.0,-0.2595,35.7,1.0,Male,Native student,-0.7742,0.429,Never repeated,Never,0.1777,0.6121,-0.9675,0.9762,,-2.1346,Public,4.0,45.0,-1.3284
658.522,75600185.0,75604631.0,16.0,0.1633,79.49,1.0,Male,Native student,1.9612,-0.5006,Never repeated,Never,0.1751,0.0321,-0.5393,-0.2376,0.9137,-1.7015,Public,1.0,45.0,0.8622
503.568,75600191.0,75604633.0,16.0,0.3545,37.34,1.0,Male,First-Generation student,0.2144,-0.3794,Never repeated,Five or more times,1.6289,1.0522,0.2841,-0.0672,0.8163,1.5558,Public,3.0,45.0,0.1473
612.18,75600104.0,75604634.0,9.0,0.6959,30.34,0.0,Female,Second-Generation student,-0.1867,-0.2885,Never repeated,Never,1.7598,-0.335,0.7007,-0.3123,0.7609,-0.1002,Public,4.0,45.0,-1.025
636.119,75600074.0,75604635.0,16.0,0.1093,80.92,1.0,Male,Native student,,,Never repeated,Never,-0.8553,-0.3925,-0.5635,-1.4212,1.0,,Public,4.0,45.0,0.8663
614.25,75600214.0,75604636.0,16.0,1.4077,67.94,1.0,Male,Native student,-0.0961,-0.4577,Never repeated,Never,0.1166,-1.0431,-2.1066,-1.4212,1.0,0.1475,Public,4.0,45.0,1.1711
642.957,75600178.0,75604638.0,14.5,0.8684,43.33,0.0,Male,Native student,0.509,-0.7447,Never repeated,Never,0.1614,-2.0719,-2.1066,-1.4212,0.8889,-0.1002,Public,4.0,50.0,0.2242
671.475,75600214.0,75604639.0,16.0,1.1924,81.78,2.0,Female,Native student,0.9127,-2.249,Repeated at lease once,Never,-0.1499,-1.0431,-2.1066,-1.4212,1.0,0.4357,Public,3.0,45.0,1.3413
552.56,75600016.0,75604640.0,12.0,0.5149,50.9,1.0,Female,Native student,,,Never repeated,Never,,,,,0.8462,,Public,0.0,,-0.2057
502.712,75600243.0,75604641.0,3.0,-1.3481,16.5,0.0,Male,Second-Generation student,-0.9647,0.3025,Never repeated,Never,-1.0311,-0.335,-0.5635,-0.6483,1.0,-2.1346,Public,4.0,45.0,-3.1674
435.601,75600045.0,75604642.0,16.0,0.2313,65.12,0.0,Female,Native student,-0.7467,-0.5006,Never repeated,Never,1.8491,,,,,-1.3627,Public,5.0,,0.6196
468.837,75600245.0,75604643.0,,0.3427,,0.0,Male,Native student,,,,,-0.4961,-3.3785,0.0103,-0.6884,0.9394,-0.5635,Public,5.0,50.0,
333.626,75600045.0,75604644.0,16.0,-0.1559,,0.0,Male,Native student,,,Never repeated,Never,-1.0068,,,,,-0.1115,Public,0.0,,0.582
472.6,75600154.0,75604645.0,16.0,0.8158,73.91,0.0,Female,Native student,-0.0387,-2.3755,Never repeated,Never,0.3658,,,,,-0.1002,Public,5.0,,1.0332
548.18,75600129.0,75604646.0,16.0,1.8705,36.97,0.0,Female,Native student,-0.7003,-0.5006,Never repeated,Never,-1.0466,0.1795,0.1276,-0.6483,0.9351,-0.5635,Public,5.0,45.0,0.7824
624.45,75600074.0,75604647.0,16.0,0.7384,73.71,1.0,Female,Native student,1.3168,1.0161,Never repeated,Never,-0.0968,-0.3925,-0.5635,-1.4212,1.0,-1.7015,Public,4.0,45.0,0.9966
449.653,75600185.0,75604649.0,16.0,0.6223,75.13,0.0,Female,Native student,-0.3751,2.5429,Never repeated,Three or four times,0.4477,0.0321,-0.5393,-0.2376,0.9137,-0.5635,Public,4.0,45.0,0.9742
551.24,75600107.0,75604650.0,,-0.7154,24.53,0.0,Male,Second-Generation student,,,Never repeated,Never,-0.5247,0.1795,0.2841,-1.4212,0.9341,-0.1002,Public,5.0,50.0,-0.5038
509.74,75600174.0,75604651.0,14.5,1.3338,56.0,0.0,Male,Native student,1.2693,-2.3945,Never repeated,Never,-0.673,0.6527,0.4622,-0.6483,0.9583,-0.5635,Public,6.0,45.0,0.6605
730.964,75600012.0,75604652.0,16.0,0.3082,85.85,2.0,Male,Native student,2.0894,-2.382,Never repeated,Never,0.1166,0.8153,-0.5635,-0.6884,1.0,1.5558,Public,5.0,45.0,1.0436
434.306,75600129.0,75604653.0,,-1.2985,,0.0,Male,,,,Never repeated,,,0.1795,0.1276,-0.6483,0.9351,,Public,,45.0,
430.523,75600001.0,75604654.0,14.5,-1.31,25.04,0.0,Female,Second-Generation student,-0.8213,,Never repeated,Never,0.6318,,,,,-0.5635,Public,6.0,,-1.0438
670.287,75600200.0,75604655.0,16.0,0.533,72.83,1.0,Female,First-Generation student,1.7494,1.4278,Never repeated,Never,0.3847,0.1447,-2.1066,-1.4212,1.0,-1.7015,Public,4.0,45.0,0.893
437.194,75600126.0,75604656.0,,-0.3609,22.57,1.0,Female,Second-Generation student,-0.3656,0.6387,Never repeated,Never,-0.6761,0.8273,-0.2766,-1.4212,0.8571,-2.1346,Public,0.0,45.0,-1.0816
693.931,75600112.0,75604657.0,16.0,0.8932,76.65,0.0,Male,Native student,1.3214,-1.6654,Never repeated,Never,0.1085,-0.0384,0.2841,0.1,0.0,-0.5635,Public,6.0,45.0,1.1177
658.612,75600153.0,75604658.0,16.0,0.8421,70.34,0.0,Male,Native student,2.1567,-0.5191,Never repeated,Never,0.4571,-1.4545,-2.1066,-1.4212,0.9667,0.4357,Public,4.0,45.0,0.9769
473.967,75600113.0,75604659.0,16.0,-0.8994,57.38,0.0,Male,Native student,,,Never repeated,Never,0.488,,,,,0.8211,Public,5.0,,-0.0054
523.618,75600204.0,75604660.0,,1.1308,43.33,-1.0,Male,Native student,1.199,-2.3945,Repeated at lease once,Never,-1.319,,,,0.974,-1.3627,Public,5.0,,-0.0111
702.604,75600178.0,75604662.0,16.0,0.1915,71.39,0.0,Female,Native student,0.8136,-2.3945,Never repeated,Never,0.3894,-2.0719,-2.1066,-1.4212,0.8889,-0.8059,Public,5.0,50.0,0.7212
331.878,75600010.0,75604663.0,,-1.658,,0.0,Male,,,0.051,Never repeated,Never,,-0.0956,-0.5393,-1.4212,0.9615,-0.6719,Public,,45.0,
573.587,75600217.0,75604664.0,14.5,1.333,47.83,0.0,Male,Native student,1.0848,-1.2286,Never repeated,Never,0.2002,-0.0384,-0.5393,-1.4212,1.0,-2.1346,Public,5.0,45.0,0.5059
435.382,75600191.0,75604665.0,16.0,-0.7173,,1.0,Male,Native student,-0.0051,-0.9877,Never repeated,Never,-0.0691,1.0522,0.2841,-0.0672,0.8163,-0.1002,Public,0.0,45.0,-0.4072
690.444,75600055.0,75604666.0,14.5,0.9347,74.66,1.0,Female,Native student,2.0435,-2.249,Never repeated,Never,0.5807,-0.6823,-0.5393,-0.9432,,-0.1002,Public,5.0,45.0,0.8438
469.742,75600088.0,75604667.0,16.0,0.0079,58.07,3.0,Female,First-Generation student,-0.1365,0.7889,Never repeated,Never,0.7631,,,,,-0.1002,,4.0,,0.3919
578.061,75600255.0,75604668.0,12.0,0.7275,57.38,1.0,Female,Native student,,,Never repeated,Never,1.7914,0.4781,0.4622,-1.4212,0.98,-0.1707,Public,2.0,45.0,0.0067
490.51,75600203.0,75604669.0,12.0,0.5931,,0.0,Male,Second-Generation student,,,Never repeated,Never,-1.0125,0.4147,0.8939,-1.4212,1.0,-0.5635,Public,,45.0,0.5362
478.373,75600117.0,75604670.0,16.0,-0.7359,75.54,1.0,Female,Native student,0.3463,2.6109,Never repeated,Never,0.7097,1.2892,0.0827,0.7681,1.0,0.1475,Public,5.0,45.0,0.4068
561.65,75600085.0,75604673.0,16.0,1.1025,62.45,1.0,Male,Native student,0.7541,,Never repeated,Never,1.189,0.6482,-1.1673,-1.4212,1.0,0.4357,Public,7.0,45.0,0.9382
457.971,75600120.0,75604674.0,,0.7688,,1.0,Male,Second-Generation student,-0.5144,0.8251,Never repeated,Never,1.8242,0.6058,-2.1066,-0.4907,0.5593,-2.1346,Public,2.0,45.0,
621.127,75600234.0,75604675.0,16.0,1.5649,74.79,1.0,Male,Native student,2.1332,-2.3755,Never repeated,Never,-1.1593,-0.3856,-2.1066,-1.4212,1.0,1.5558,Public,1.0,45.0,1.367
579.088,75600252.0,75604676.0,16.0,1.5518,86.72,0.0,Female,Native student,1.0848,1.9128,Never repeated,Never,0.1166,,,,,-0.8059,Public,4.0,,1.5868
507.945,75600114.0,75604677.0,14.5,-0.2519,43.33,0.0,Female,Native student,-0.9647,-0.2045,Never repeated,Never,-2.4616,,,,1.0,-0.1002,Public,5.0,,-0.2503
508.964,75600182.0,75604678.0,12.0,0.8572,57.03,1.0,Female,Native student,-0.6766,0.429,Never repeated,Never,0.3658,-0.6983,,,,1.5558,Public,1.0,,0.055
446.6,75600142.0,75604679.0,14.5,-0.1899,53.15,1.0,Male,Native student,-0.1258,0.8251,Never repeated,One or two times,-0.1006,0.1795,0.4622,1.0283,0.3438,-0.1002,Public,0.0,,-0.0386
344.36,75600174.0,75604680.0,3.0,-0.593,22.77,0.0,Female,Second-Generation student,,,Repeated at lease once,One or two times,-0.313,0.6527,0.4622,-0.6483,0.9583,-1.0693,Public,5.0,45.0,-2.7292
638.824,75600088.0,75604681.0,12.0,2.3251,62.39,3.0,Female,First-Generation student,0.3648,-0.1371,Never repeated,Never,0.7793,,,,,-0.3322,,4.0,,0.7779
549.373,75600206.0,75604682.0,16.0,-0.4476,70.34,0.0,Male,,0.0158,0.4252,Never repeated,Never,1.6526,,,,,0.4357,Public,6.0,,0.4307
473.92,75600036.0,75604683.0,14.5,0.1074,56.0,0.0,Female,Second-Generation student,-0.3312,0.1748,Never repeated,Never,0.1751,-2.0719,1.1402,-0.6344,1.0,1.5558,Public,4.0,45.0,0.1411
588.54,75600092.0,75604684.0,16.0,0.3834,43.33,3.0,Female,Second-Generation student,-0.5585,1.2587,Never repeated,Never,0.7029,-0.3925,0.9451,-0.4447,1.0,-0.3322,Public,4.0,45.0,0.2726
631.024,75600028.0,75604685.0,16.0,2.2366,70.34,3.0,Female,Native student,-0.1785,-1.6654,Never repeated,One or two times,0.8065,0.6947,-1.1673,-0.1445,1.0,0.8211,Public,5.0,45.0,1.5675
506.755,75600159.0,75604686.0,14.5,-1.3471,44.14,1.0,Female,Second-Generation student,-1.1147,0.602,Never repeated,One or two times,0.4628,,,,,-0.3322,Public,4.0,,-0.6989
477.29,75600127.0,75604687.0,12.0,-0.9334,57.13,-1.0,Male,Native student,-1.3568,-1.2788,Never repeated,Never,,,,,,-0.1002,Public,6.0,,-0.7015
453.591,75600148.0,75604688.0,12.0,-0.3896,26.64,0.0,Male,Second-Generation student,0.2388,-2.249,Never repeated,Never,-1.1901,0.0921,0.7007,0.4591,1.0,1.5558,Public,5.0,45.0,-1.0469
378.627,75600078.0,75604689.0,,0.5177,25.23,-1.0,Female,Native student,,,Repeated at lease once,Never,1.8372,-0.079,-1.1673,-0.949,0.9885,-0.1002,Public,5.0,45.0,-0.7174
474.633,75600203.0,75604690.0,3.0,-0.8373,16.34,0.0,Female,Second-Generation student,-0.1867,-2.3755,Never repeated,One or two times,-1.0127,0.4147,0.8939,-1.4212,1.0,-0.5635,Public,5.0,45.0,-2.9541
568.992,75600115.0,75604691.0,16.0,0.9142,24.98,1.0,Female,First-Generation student,0.2647,1.5426,Never repeated,Never,0.1548,1.5517,1.4261,1.6863,1.0,-2.1346,Public,4.0,45.0,0.151
309.306,75600134.0,75604693.0,16.0,-1.059,24.98,0.0,Female,First-Generation student,-0.1008,0.3378,Never repeated,Never,-0.8553,,,,,-0.1002,Public,3.0,,-0.6848
331.383,75600078.0,75604694.0,12.0,0.2282,28.48,-1.0,Female,First-Generation student,,,Repeated at lease once,Never,,-0.079,-1.1673,-0.949,0.9885,,Public,,45.0,-0.7504
491.698,75600242.0,75604695.0,,-0.6091,25.95,1.0,Female,Second-Generation student,-0.767,-0.5191,Never repeated,Never,-0.4914,0.8153,0.5381,-0.4873,0.6611,0.4357,Public,3.0,45.0,-0.3131
460.284,75600153.0,75604696.0,14.5,0.1919,29.81,0.0,Female,Native student,2.1316,0.8757,Never repeated,Never,-0.842,-1.4545,-2.1066,-1.4212,0.9667,0.4357,Public,5.0,45.0,-0.3176
484.184,75600138.0,75604697.0,16.0,-0.3215,55.25,0.0,Female,Second-Generation student,-1.1637,0.3025,Never repeated,Never,0.1003,-0.2686,-0.4502,-1.4212,0.9591,0.4357,Public,3.0,45.0,0.1992
448.006,75600260.0,75604700.0,12.0,0.9412,14.64,0.0,Female,Native student,-2.0585,2.5078,Never repeated,Never,1.7914,0.1795,-0.1889,0.1,0.3571,1.5558,Public,5.0,50.0,-0.7098
455.764,75600069.0,75604701.0,14.5,-0.6692,30.78,0.0,Female,First-Generation student,,,Never repeated,Never,0.3045,0.6935,-2.1066,-1.4212,0.9552,-0.1002,Public,4.0,45.0,-0.664
562.988,75600172.0,75604702.0,12.0,0.8883,51.5,0.0,Female,Native student,0.0161,-0.3744,Never repeated,Never,1.6289,-0.9148,-0.6909,-1.4212,1.0,1.5558,Public,7.0,45.0,-0.0362
460.177,75600109.0,75604703.0,,-0.4359,17.0,1.0,Male,Second-Generation student,-0.7892,2.5429,Never repeated,Never,1.1609,,,,,-1.7015,Public,6.0,,-0.6971
466.432,75600138.0,75604704.0,16.0,0.0016,77.1,0.0,Male,Second-Generation student,,,Never repeated,Never,,-0.2686,-0.4502,-1.4212,0.9591,,Public,,45.0,0.7485
482.756,75600067.0,75604705.0,12.0,-0.7216,73.91,1.0,Female,Native student,-0.33,0.7774,Never repeated,Never,1.7777,1.4126,0.2841,-1.4212,0.7559,-2.9095,Public,,45.0,-0.2949
631.45,75600063.0,75604706.0,16.0,0.7057,70.89,1.0,Female,Native student,-0.111,1.1606,Never repeated,Never,1.8365,,,,,0.1475,Public,3.0,,0.9295
381.256,75600010.0,75604707.0,,-0.8002,,0.0,Male,Second-Generation student,-0.18,0.1031,Repeated at lease once,Never,0.7631,-0.0956,-0.5393,-1.4212,0.9615,-0.1002,Public,5.0,45.0,
509.107,75600075.0,75604708.0,16.0,1.108,65.12,0.0,Male,Native student,0.0785,0.3378,Repeated at lease once,Never,-0.4983,0.1945,-1.1673,-1.4212,,-0.5635,Private independent,5.0,45.0,0.9909
404.248,75600069.0,75604709.0,16.0,-0.2218,57.99,0.0,Male,Native student,-1.5757,0.1932,Never repeated,Never,-0.8697,0.6935,-2.1066,-1.4212,0.9552,0.4357,Public,5.0,45.0,0.2931
587.648,75600012.0,75604712.0,16.0,1.18,80.92,2.0,Female,Native student,2.3543,-0.9877,Never repeated,Never,-0.2931,0.8153,-0.5635,-0.6884,1.0,-0.8059,Public,4.0,45.0,1.3198
473.087,75600007.0,75604714.0,16.0,0.633,70.34,1.0,Female,Native student,0.2999,-0.508,Never repeated,Never,0.3521,1.0248,-0.1548,-0.6924,1.0,0.8211,Public,4.0,45.0,0.8883
523.275,75600120.0,75604715.0,12.0,-1.0939,,1.0,Female,First-Generation student,-2.1733,0.8251,Never repeated,Never,-0.2938,0.6058,-2.1066,-0.4907,0.5593,-1.7015,Public,2.0,45.0,-0.7986
435.296,75600162.0,75604716.0,16.0,1.8612,70.34,1.0,Female,Native student,-0.8286,0.7889,Never repeated,Never,-0.3079,,,,,-1.7015,Public,8.0,,1.4085
433.434,75600046.0,75604717.0,16.0,0.0216,29.16,0.0,Male,First-Generation student,,,Never repeated,Never,0.6533,,,,,-0.3322,Public,6.0,,-0.1482
487.995,75600107.0,75604719.0,16.0,0.5754,43.33,0.0,Male,Second-Generation student,1.2305,-2.249,Never repeated,Never,1.843,0.1795,0.2841,-1.4212,0.9341,1.5558,Public,5.0,50.0,0.354
638.688,75600128.0,75604720.0,16.0,-0.1977,56.0,1.0,Male,Second-Generation student,2.1598,-2.3755,Never repeated,Never,-0.0724,-0.4428,-0.2982,-1.4212,0.9358,-1.0693,Public,5.0,45.0,0.2657
457.286,75600041.0,75604721.0,16.0,-1.1136,65.12,0.0,Male,Second-Generation student,0.5595,0.1031,Repeated at lease once,Never,-0.8779,-0.3925,0.4622,-1.4212,0.8571,-1.0693,Public,6.0,45.0,0.05
545.573,75600213.0,75604722.0,12.0,0.4049,79.74,1.0,Female,Native student,-0.4496,-0.0575,Never repeated,Never,-0.8362,0.9876,-1.1673,-0.6483,0.0164,-1.0693,Public,4.0,45.0,0.2922
418.307,75600084.0,75604723.0,14.5,-1.7354,35.7,0.0,Male,Second-Generation student,-0.505,0.7889,Never repeated,Never,-0.1006,1.0522,-0.5635,-0.6844,0.8039,0.8211,Public,5.0,45.0,-1.0227
592.858,75600159.0,75604724.0,16.0,1.3724,75.54,1.0,Male,Native student,-0.017,0.4252,Never repeated,Never,-1.1962,,,,,-1.3627,Public,4.0,,1.2997
594.718,75600115.0,75604725.0,16.0,0.9582,83.5,1.0,Female,Native student,-0.5168,1.0508,Never repeated,Never,0.2002,1.5517,1.4261,1.6863,1.0,1.5558,Public,4.0,45.0,1.2745
604.22,75600022.0,75604726.0,12.0,0.041,48.66,1.0,Male,Native student,0.21,0.7889,Never repeated,Never,0.1166,0.5515,-1.1673,-1.4212,1.0,0.4357,Public,2.0,90.0,-0.4487
450.583,75600114.0,75604727.0,16.0,-1.0755,43.33,-1.0,Female,Second-Generation student,-1.041,,Repeated at lease once,Never,0.1777,,,,1.0,-1.3627,Public,6.0,,-0.3452
484.56,75600167.0,75604728.0,6.0,0.5612,28.48,1.0,Male,,-2.656,-2.249,Never repeated,Three or four times,-0.0691,0.1945,-0.2766,-1.4212,1.0,-1.0693,Public,2.0,90.0,-1.6249
502.777,75600102.0,75604730.0,16.0,1.0836,65.23,1.0,Female,Native student,-0.4155,1.2918,Never repeated,Never,1.1687,,,,,0.1475,Public,3.0,,0.9827
512.415,75600181.0,75604733.0,16.0,1.7589,65.01,1.0,Male,Native student,0.2419,-0.4577,Never repeated,Never,-0.1006,-0.7293,-2.1066,-1.4212,0.6889,-0.3322,Private independent,4.0,50.0,1.2645
676.785,75600050.0,75604734.0,16.0,2.1941,79.05,1.0,Male,Native student,2.0869,-0.9877,Never repeated,Never,0.6533,,,,0.9747,-0.3322,Public,4.0,,1.714
382.061,75600185.0,75604735.0,,-1.6296,37.83,0.0,Female,Second-Generation student,0.5119,0.1931,Never repeated,Never,0.4522,0.0321,-0.5393,-0.2376,0.9137,1.5558,Public,5.0,45.0,-1.1356
486.949,75600008.0,75604736.0,16.0,1.6121,43.33,1.0,Male,Native student,-0.7422,-0.1371,Never repeated,Never,-1.1962,0.9384,0.5381,0.7889,0.8852,0.8211,Public,2.0,20.0,0.793
330.045,75600035.0,75604737.0,16.0,-1.3216,14.21,-1.0,Female,First-Generation student,-0.9843,0.4067,Repeated at lease once,Never,-0.673,0.4781,0.7007,-0.6483,0.0444,-0.1002,Public,5.0,45.0,-0.9993
